3.2E-06|1.952087E-10|1.952675E-10|6.512993E-11|1.95503E-10|3.913251E-11|6.530689E-11|2.802805E-11|1.96449E-10|2.1863E-11|3.942903E-11|1.796267E-11|6.602147E-11|1.52729E-11|2.844686E-11|1.331496E-11|2.002976E-10|1.182062E-11|2.240746E-11|1.065546E-11|4.064718E-11|9.71769E-12|1.86378E-11|8.955878E-12|6.899226E-11|8.320167E-12|1.608473E-11|7.787992E-12|3.021298E-11|7.335282E-12|1.427124E-11|6.949735E-12|2.168006E-10|6.614044E-12|1.292988E-11|6.32692E-12|2.47873E-11|6.075743E-12|1.192921E-11|5.860304E-12|4.608936E-11|5.669379E-12|1.116864E-11|5.505747E-12|2.172925E-11|5.363112E-12|1.060051E-11|5.2413E-12|8.297627E-11|5.134881E-12|1.017652E-11|5.046107E-12|2.002561E-11|4.970455E-12|9.878898E-12|4.91122E-12|3.908484E-11|4.86284E-12|9.687264E-12|4.828049E-12|1.92607E-11|4.804425E-12|9.595809E-12|0|
8.995691E-06|2.212315E-05|1.853398E-05|8.843709E-06|7.740308E-06|7.249238E-06|2.488745E-06|3.353479E-06|4.64963E-06|3.805606E-06|2.40963E-06|1.554214E-06|2.167745E-06|8.562693E-07|2.682068E-06|2.342193E-06|1.685482E-06|1.343306E-06|8.986037E-07|1.431037E-06|2.509481E-06|2.715868E-06|1.703356E-06|7.140551E-07|6.16261E-08|7.404485E-07|9.31371E-07|9.389009E-07|7.267926E-07|6.065659E-07|1.027173E-07|9.229531E-07|1.653151E-06|1.615564E-06|7.039299E-07|3.907851E-07|9.482306E-07|8.416598E-07|8.150604E-07|1.170071E-06|1.238253E-06|1.112131E-06|8.63334E-07|7.914264E-07|1.389749E-06|1.499471E-06|1.238585E-06|1.272862E-06|1.591501E-06|1.682418E-06|1.472109E-06|1.146872E-06|7.28086E-07|1.333811E-06|2.089444E-06|1.581339E-06|8.226767E-07|9.507215E-07|1.034739E-06|1.007977E-06|1.010649E-06|7.594213E-07|9.337859E-07|0|
0.002737524|0.001735106|0.0004409735|0.0001403743|0.0004089429|0.0009097224|0.0008881578|0.0004028645|7.917258E-05|2.213531E-05|3.053399E-05|4.288538E-05|3.400947E-05|1.554842E-05|4.923711E-06|1.073561E-05|1.007169E-05|5.405882E-06|1.401616E-05|1.231999E-05|1.180773E-05|2.533558E-05|2.850317E-05|2.346156E-05|1.383337E-05|1.006052E-05|1.768813E-05|1.26709E-05|1.342159E-05|1.205911E-05|4.94708E-06|2.613E-06|1.903149E-06|1.106195E-06|2.964409E-06|3.364844E-06|2.020946E-06|2.561393E-06|4.712293E-06|5.013882E-06|3.36764E-06|1.439737E-06|1.432185E-06|1.839357E-06|2.736741E-06|3.038068E-06|2.190185E-06|1.795169E-06|1.740316E-06|1.301232E-06|1.211137E-06|1.211834E-06|6.206113E-07|2.579387E-07|9.991999E-07|1.438823E-06|1.373834E-06|1.445213E-06|1.656974E-06|1.587894E-06|1.460651E-06|1.117808E-06|7.04834E-07|0|
0.01554129|0.01152223|0.004593585|0.001197125|0.001059751|0.001458962|0.001246102|0.0006889151|0.0003327464|0.0001579234|1.557742E-05|9.20735E-05|6.763164E-05|2.488694E-05|5.780277E-05|3.627553E-05|3.739338E-05|6.126847E-05|3.000106E-05|1.515254E-05|3.655172E-05|7.17153E-05|6.181056E-05|3.219235E-05|3.884098E-05|3.754205E-05|9.703973E-05|0.0001003619|3.317664E-05|2.214019E-05|1.163334E-05|1.076299E-05|5.256211E-06|1.077461E-05|1.745108E-05|2.461625E-05|1.917821E-05|1.535696E-05|1.027727E-05|1.050729E-05|1.200275E-05|5.671113E-06|5.113471E-06|2.759562E-06|1.138656E-05|1.895107E-05|2.033634E-05|1.449532E-05|1.075399E-05|1.154715E-05|7.970482E-06|2.682771E-06|1.052438E-06|3.708369E-06|4.441617E-06|1.263493E-06|4.746953E-06|5.93037E-06|5.344007E-06|5.756767E-06|3.875236E-06|1.459163E-06|3.80686E-06|0|
0.04246933|0.02719611|0.008548748|0.005651887|0.004359232|0.004836814|0.003725473|0.001471863|0.0004763532|0.0001909138|0.0001729085|0.0002991629|0.0002059794|4.394299E-05|1.06161E-05|2.248106E-05|1.268359E-05|6.083288E-05|0.0001415269|0.0001505791|7.820864E-05|3.901654E-05|2.44976E-05|1.718657E-05|1.335993E-05|5.404757E-06|8.069583E-06|6.677632E-06|6.610567E-06|4.828521E-06|3.299445E-06|2.012965E-06|2.573119E-06|1.718756E-06|2.702843E-06|2.450958E-06|1.881395E-06|2.018646E-06|4.047002E-06|4.010282E-06|2.744955E-06|2.825639E-06|2.229388E-06|1.398954E-06|1.834613E-06|2.213939E-06|2.25965E-06|2.259192E-06|1.023224E-06|3.104411E-06|2.871702E-06|2.107376E-06|1.291125E-06|8.199728E-07|8.465028E-07|1.248772E-06|9.828547E-07|6.328288E-07|6.022707E-07|1.296963E-06|1.416158E-06|1.003747E-06|9.109772E-07|0|
0.01097659|0.009715834|0.00864347|0.006568807|0.002196437|0.001602939|0.001879006|0.0009843593|0.0004320303|0.0002472356|0.000411913|0.000638504|0.000520654|0.0002069926|3.780416E-05|4.745201E-05|2.830481E-05|8.886622E-05|0.0001597907|0.0001494524|5.941485E-05|1.570532E-05|4.375614E-05|5.425104E-05|5.202532E-05|4.436388E-05|3.872148E-05|3.788276E-05|4.219905E-05|4.12598E-05|3.20112E-05|2.306836E-05|1.715258E-05|1.118449E-05|5.450318E-06|6.013349E-06|5.851814E-06|6.17495E-06|7.015808E-06|5.977522E-06|2.644194E-06|1.362968E-06|5.644795E-06|7.626024E-06|6.628239E-06|4.337277E-06|2.576639E-06|1.573339E-06|3.495731E-06|5.328592E-06|4.076761E-06|2.186812E-06|1.462589E-06|1.594668E-06|1.808852E-06|1.542577E-06|1.572079E-06|1.251105E-06|1.822109E-06|2.53174E-06|2.295091E-06|1.054138E-06|4.658294E-07|0|
0.008333411|0.0300537|0.03836458|0.02572761|0.009423009|0.001674524|0.0008707177|0.001135955|0.001387902|0.0003556706|0.0007523951|0.001124109|0.0007840823|0.0002689876|0.0001651365|0.0001098897|0.0001578821|0.0002999345|0.0002985072|0.0002797042|0.0003338241|0.0002715356|0.0002238923|0.0001748686|4.631223E-05|7.079024E-05|4.717054E-05|9.683831E-05|8.670629E-05|1.01938E-05|1.788734E-05|1.915343E-05|3.85826E-05|7.381776E-05|2.897825E-05|8.24251E-05|9.951174E-05|4.341136E-05|2.333005E-05|3.79056E-05|1.854194E-05|1.488322E-05|1.658713E-05|1.19888E-05|2.436867E-05|1.846561E-05|5.402622E-06|5.033551E-06|1.695757E-05|2.317628E-05|6.334619E-06|2.552282E-06|9.503869E-06|5.954123E-06|2.206886E-05|3.20236E-05|2.458661E-05|1.388122E-05|5.273414E-06|9.348585E-06|5.147935E-06|9.275513E-06|1.840379E-05|0|
0.02613674|0.02181364|0.0140878|0.006273899|0.005051352|0.00897179|0.006800975|0.003076297|0.001231845|0.0004343256|0.0005367554|0.001124543|0.0007061152|0.0004055741|0.000481577|0.0003214889|0.0003456013|0.0004797096|0.0003501727|0.0001976644|0.00059702|0.0006822334|0.0004563642|0.0002211022|0.0002057319|0.000148227|0.0003124769|0.0005151129|0.0004664463|0.0003131971|0.0001731526|8.919903E-05|9.028892E-05|0.0001641102|0.0002530035|0.0003228944|0.0003372537|0.0002801459|0.000186842|0.0001092854|7.283488E-05|6.918865E-05|6.16536E-05|4.274758E-05|4.485396E-05|8.124967E-05|0.0001253972|0.0001303569|0.0001004732|6.111234E-05|3.793093E-05|3.968552E-05|5.30894E-05|6.10968E-05|5.595491E-05|5.216353E-05|6.085544E-05|6.476102E-05|5.696384E-05|4.608957E-05|4.436518E-05|5.09238E-05|5.581764E-05|0|
0.1167368|0.08317194|0.02856085|0.01379928|0.007785246|0.002388715|0.004003276|0.001969965|0.0008224452|0.0008835744|0.0009467618|0.0008572443|0.0004920374|0.0001510594|0.000179026|0.000165819|9.58738E-05|7.021154E-05|6.715377E-05|5.243233E-05|2.18387E-05|4.887495E-05|5.831391E-05|3.918443E-05|1.559847E-05|1.279183E-05|2.206744E-05|1.766724E-05|1.287111E-05|8.652773E-06|5.300318E-06|1.580534E-05|2.586386E-05|9.827118E-06|2.856328E-06|4.540057E-06|4.590986E-06|5.093857E-06|1.308108E-05|1.342004E-05|1.006731E-05|5.238347E-06|1.002228E-05|8.896539E-06|3.609543E-06|4.886997E-06|3.222085E-06|2.079085E-06|5.21763E-06|1.227825E-05|8.696774E-06|5.973327E-06|3.446718E-06|3.819267E-06|2.105204E-06|1.609814E-06|2.765974E-06|1.503163E-06|1.437507E-06|4.064778E-06|5.208348E-06|2.620276E-06|2.202043E-06|0|
0.1067104|0.07905467|0.04154689|0.02754579|0.0128882|0.01117008|0.00936853|0.003074672|0.0003051833|0.0005568581|0.000506294|0.0006143286|0.0008331882|0.000950516|0.0006593167|0.0009660129|0.002017346|0.002533607|0.002397589|0.001687149|0.001394037|0.001746603|0.00204531|0.001157254|0.001326091|0.002750752|0.001951181|0.00106756|0.00063216|0.0002667437|0.0008444964|0.001525253|0.001803479|0.001727048|0.0009639547|0.001594185|0.002861467|0.002915487|0.002156951|0.00135128|0.0004577477|0.0002572082|0.0004030264|0.0003678204|0.0001988033|0.0003728639|0.0005114564|0.0005098481|0.0007765473|0.0008617162|0.0005561612|2.147945E-05|0.0002923043|0.0003224178|0.0003236128|0.0003630503|0.0004039492|0.0003315409|0.0002334341|0.000309769|0.0003302773|0.0002443717|0.0001205363|0|
0.02600378|0.01808766|0.01225061|0.01238183|0.01164388|0.01318158|0.01087197|0.004584321|0.001375907|0.0001804568|0.0005130859|0.001014585|0.001126928|0.0007544694|0.0005463475|0.0008237655|0.0009235553|0.0009322193|0.0006390096|0.0009038668|0.001784712|0.001870531|0.001262874|0.0006950442|0.0004502616|0.0004368263|0.0001865302|0.0009560852|0.001077768|0.0005480488|0.0004665557|0.0008146609|0.001033732|0.000991118|0.0009615061|0.0009071998|0.0007682004|0.0007464261|0.0006143595|0.0002512001|0.0001433375|8.173072E-05|0.0002380247|0.0001241597|0.0004893749|0.0004919205|0.0002069474|0.0002389293|0.0002527765|0.000233688|0.0001145546|9.706315E-06|0.0001068825|0.0001888617|0.000280322|0.0002928423|0.0001535509|0.0001981172|0.0001805311|0.0001101862|4.247406E-05|6.628106E-05|1.222985E-05|0|
0.05438927|0.05712731|0.04553393|0.02563192|0.01072112|0.00834826|0.007658761|0.002247456|0.0003890069|0.0007832973|0.0009041082|0.0008964927|0.0004482334|0.0002347557|0.0005246344|0.0003102301|0.0003026856|0.00060557|0.0005932586|0.0004806445|0.0004765598|0.0004187456|0.000277231|0.0004811854|0.0006293471|0.0007781232|0.001316848|0.001227077|0.000518502|7.93269E-05|0.0002487601|0.00035168|0.0002971214|0.0002954383|0.0002684415|7.949972E-05|0.0001343414|0.0001277969|6.707224E-05|3.763297E-05|4.601516E-05|7.922161E-05|4.368969E-05|5.40736E-05|0.0001332419|0.0001204646|7.75493E-05|0.0001262945|0.0001377507|8.269851E-05|4.277805E-05|5.431953E-05|9.282143E-05|0.0001039153|5.369884E-05|3.606485E-05|6.492577E-05|7.107163E-05|7.105851E-05|5.6703E-05|6.363138E-05|7.586854E-05|7.362675E-05|0|
0.1010305|0.07149841|0.04743384|0.04205135|0.02037498|0.01314883|0.01083087|0.004861729|0.001582223|0.00052921|0.0005430134|0.001086058|0.0008527836|0.0002629898|0.0001291661|0.0001673923|6.215033E-05|6.73862E-05|7.46207E-05|0.0001043723|7.77208E-05|6.553284E-05|7.585441E-05|6.670332E-05|3.307158E-05|1.425275E-05|2.499038E-05|4.14278E-05|5.098166E-05|4.984768E-05|4.142522E-05|4.677113E-05|4.789712E-05|4.91826E-05|4.350598E-05|2.591312E-05|3.30001E-06|1.18535E-05|1.638799E-05|2.538358E-05|2.841907E-05|2.083374E-05|2.165934E-05|1.571944E-05|1.793369E-05|1.21616E-05|8.626079E-06|1.259631E-05|1.294953E-05|1.362369E-05|2.30402E-05|2.693229E-05|1.447093E-05|7.195915E-06|6.104926E-06|5.897491E-06|4.495942E-06|6.427384E-06|8.744145E-06|7.12281E-06|8.980808E-06|1.333103E-05|1.13663E-05|0|
